carat_weight,total_sales_price,cut,color,clarity
0.31,920,9,4,6
0.3,920,9,4,4
0.32,920,9,1,2
0.3,920,9,4,4
0.34,920,1,10,7
0.31,920,9,0,4
0.3,920,9,4,4
0.32,920,9,2,4
0.31,920,9,0,2
0.32,920,9,3,5
0.3,920,9,5,7
0.3,920,9,1,2
0.3,920,9,1,2
0.3,920,9,5,7
0.3,920,9,1,2
0.3,920,9,1,2
0.3,920,9,3,5
0.3,920,9,1,4
0.3,920,9,1,4
0.3,920,9,1,4
0.3,920,6,1,4
0.3,920,9,4,4
0.3,920,9,4,4
0.3,920,9,1,4
0.26,920,9,0,7
0.26,920,9,2,7
0.27,920,9,3,4
0.23,920,9,1,1
0.3,920,9,2,2
0.31,920,9,3,2
0.3,920,9,3,5
0.3,920,9,3,5
0.31,920,9,3,2
0.31,920,9,3,2
0.3,920,9,0,4
0.3,920,9,4,4
0.3,920,9,4,4
0.3,920,9,3,5
0.32,920,9,0,3
0.26,920,9,2,7
0.3,920,9,3,5
0.3,920,9,3,5
0.3,920,9,0,4
0.3,920,9,4,4
0.3,920,9,5,7
0.3,920,9,5,7
0.23,920,9,2,1
0.31,920,9,3,7
0.3,920,9,1,4
0.3,920,9,1,4
0.3,920,9,1,4
0.3,920,9,1,4
0.3,920,9,1,2
0.3,920,9,4,4
0.3,920,6,2,7
0.3,920,3,2,5
0.3,920,9,1,2
0.31,920,9,3,2
0.31,920,9,3,7
0.35,920,2,0,7
0.3,920,9,1,2
0.3,920,9,1,2
0.31,920,2,0,6
0.3,920,9,1,2
0.25,920,9,2,7
0.25,920,9,2,7
0.41,920,9,8,7
0.31,920,9,3,2
0.25,920,9,2,7
0.3,920,9,1,2
0.38,920,9,6,5
0.3,920,9,5,7
0.31,920,9,6,6
0.54,920,1,10,6
0.3,920,9,1,2
0.4,920,9,7,4
0.3,920,9,5,7
0.25,920,9,2,7
0.32,920,9,5,5
0.4,920,9,5,2
0.32,922,9,2,2
0.32,922,9,2,2
0.3,922,9,1,4
0.3,922,9,1,4
0.32,922,9,4,5
0.31,922,9,1,6
0.51,922,2,6,0
0.3,922,9,0,4
0.4,922,9,7,7
0.3,922,9,1,4
0.3,922,9,1,4
0.32,922,9,3,3
0.43,922,9,7,5
0.3,922,9,1,4
0.3,922,9,0,5
0.3,922,9,2,2
0.4,922,9,4,3
0.3,922,9,0,5
0.31,922,9,2,5
0.34,922,9,1,2
0.37,922,8,4,5
0.34,922,9,1,2
0.4,922,9,4,3
0.32,922,9,6,5
0.66,922,9,8,0
0.3,922,9,0,4
0.3,922,9,1,4
0.32,922,9,6,7
0.32,922,9,4,2
0.32,922,9,4,2
0.3,922,9,0,5
0.3,922,9,0,5
0.3,922,9,0,5
0.3,922,9,1,7
0.3,922,9,0,5
0.3,922,9,0,5
0.3,922,9,0,4
0.3,922,9,1,4
0.3,922,9,0,5
0.3,922,9,0,5
0.32,922,9,2,2
0.33,922,9,6,4
0.36,922,2,4,1
0.36,922,4,4,1
0.3,922,9,1,4
0.3,922,9,1,4
0.46,922,9,6,0
0.4,922,9,1,0
0.4,922,9,1,0
0.32,922,9,4,2
0.3,922,9,0,5
0.33,922,9,2,3
0.32,922,9,2,2
0.32,922,9,4,2
0.3,922,9,0,5
0.4,922,9,7,5
0.36,922,9,5,2
0.4,922,9,7,5
0.3,922,9,0,4
0.4,922,9,7,7
0.32,922,9,4,2
0.3,922,9,0,4
0.4,922,9,1,0
0.32,922,9,1,2
0.3,922,9,0,4
0.31,922,5,3,7
0.33,922,5,0,2
0.32,922,9,5,7
0.31,922,9,0,5
0.3,922,9,1,4
0.3,922,9,5,4
0.3,922,9,5,6
0.3,922,9,4,6
0.3,922,9,5,1
0.3,922,9,1,4
0.3,922,9,0,4
0.3,922,9,1,4
0.3,922,9,0,7
0.3,922,9,5,4
0.31,922,9,1,5
0.32,922,9,2,2
0.3,922,9,4,6
0.3,922,9,4,6
0.3,922,9,5,1
0.3,922,9,5,1
0.3,922,9,1,4
0.32,922,9,0,7
0.3,922,9,5,1
0.3,922,9,5,1
0.3,922,9,1,4
0.3,922,9,0,4
0.4,922,9,7,7
0.3,922,9,5,5
0.4,922,9,7,5
0.3,922,9,2,5
0.32,922,9,1,3
0.3,922,9,5,5
0.3,922,9,1,5
0.32,922,9,4,5
0.41,922,9,0,0
0.4,922,9,7,5
0.31,922,9,2,5
0.3,922,9,2,7
0.32,922,9,6,1
0.3,922,9,0,4
0.3,922,9,0,4
0.3,922,9,0,5
0.45,922,9,7,5
0.4,922,9,7,7
0.4,922,9,1,0
0.3,922,9,1,2
0.32,922,9,6,1
0.53,922,9,6,0
0.3,922,9,4,5
0.3,922,4,0,5
0.31,922,8,0,4
0.3,922,5,0,5
0.33,922,4,2,5
0.3,922,9,3,4
0.3,922,9,5,4
0.3,922,9,3,4
0.3,922,9,3,7
0.31,922,9,2,2
0.31,926,9,5,5
0.36,926,9,7,6
0.31,926,9,3,5
0.31,926,9,3,2
0.3,928,9,4,4
0.31,928,9,5,1
0.5,928,9,9,4
0.32,928,9,3,5
0.32,928,9,5,6
0.33,928,9,3,2
0.4,928,9,2,3
0.31,928,9,2,4
0.31,928,9,4,7
0.31,928,9,3,4
0.32,928,9,3,7
0.31,928,9,3,4
0.31,928,9,0,2
0.32,928,9,1,5
0.32,928,9,3,7
0.32,928,9,3,7
0.32,928,9,0,5
0.31,928,9,5,1
0.3,928,9,1,2
0.31,928,9,5,1
0.4,928,9,3,3
0.39,928,9,1,3
0.34,928,9,6,6
0.32,928,9,2,2
0.32,928,9,2,2
0.32,928,9,2,2
0.32,928,9,2,2
0.32,928,9,1,2
0.32,928,9,1,2
0.33,928,9,3,2
0.32,928,9,1,2
0.32,928,9,1,2
0.32,928,9,1,5
0.31,928,9,4,7
0.33,928,9,0,3
0.31,928,9,4,2
0.31,928,9,4,2
0.33,928,9,6,7
0.33,928,9,6,7
0.31,928,9,1,5
0.31,928,9,0,2
0.31,928,9,0,2
0.31,928,9,4,2
0.32,928,9,2,4
0.31,928,9,4,2
0.31,928,9,4,2
0.31,928,9,2,4
0.31,928,9,1,5
0.4,928,9,5,2
0.33,928,9,5,5
0.35,928,9,5,7
0.43,928,9,8,5
0.33,928,9,6,7
0.35,928,9,1,2
0.33,928,9,3,2
0.31,928,7,2,6
0.35,928,9,1,2
0.33,928,9,3,1
0.32,928,9,4,6
0.31,928,5,0,7
0.3,928,9,4,4
0.31,928,9,1,5
0.32,928,9,2,2
0.37,928,9,0,3
0.32,928,9,2,2
0.33,928,9,3,2
0.32,928,9,2,2
0.32,928,9,2,2
0.3,928,9,3,4
0.3,928,9,3,4
0.3,928,9,4,4
0.3,928,9,3,4
0.3,928,9,1,7
0.3,928,9,3,4
0.3,928,9,4,4
0.32,928,9,1,7
0.3,928,9,3,4
0.3,928,9,3,4
0.3,928,9,3,4
0.32,928,9,5,5
0.31,928,9,4,1
0.31,928,9,2,5
0.3,928,9,3,4
0.3,928,9,3,4
0.3,928,9,3,4
0.3,928,9,3,4
0.3,928,9,4,4
0.3,928,9,3,5
0.3,928,9,1,2
0.3,928,9,3,5
0.3,928,9,3,5
0.3,928,9,1,2
0.3,928,9,5,5
0.31,928,9,5,6
0.3,928,9,2,2
0.33,928,9,0,3
0.32,928,9,4,2
0.31,928,9,3,5
0.3,928,9,1,2
0.3,928,9,1,2
0.3,928,9,1,2
0.3,928,9,1,2
0.32,928,9,2,4
0.33,928,9,1,3
0.33,928,9,0,3
0.33,928,9,0,3
0.4,928,9,6,5
0.31,928,9,3,4
0.32,928,9,4,6
0.3,928,9,1,2
0.3,928,9,1,2
0.33,928,9,0,3
0.33,928,9,0,3
0.32,928,9,3,6
0.3,928,9,1,2
0.3,928,9,1,2
0.43,928,7,7,6
0.27,928,9,0,4
0.3,928,9,2,4
0.3,928,9,4,4
0.3,928,9,5,4
0.32,928,9,2,5
0.3,928,9,2,4
0.31,928,9,2,2
0.34,928,9,6,7
0.3,928,9,3,4
0.31,928,9,1,2
0.31,928,9,1,2
0.32,928,9,2,5
0.3,928,9,3,4
0.31,928,5,0,4
0.33,928,9,4,2
0.4,928,6,5,2
0.31,928,2,0,4
0.27,928,9,2,2
0.3,928,5,0,4
0.26,928,5,1,6
0.31,928,5,0,5
0.31,928,5,1,4
0.32,928,6,3,6
0.31,928,9,2,4
0.41,928,9,7,7
0.3,928,9,2,7
0.41,928,9,7,7
0.27,928,9,2,4
0.33,928,9,6,6
0.3,928,9,5,2
0.36,928,9,6,7
0.32,928,9,1,2
0.32,928,9,1,2
0.32,928,9,1,2
0.4,928,2,1,2
0.31,928,9,3,4
0.32,928,9,5,7
0.31,928,9,2,5
0.28,928,9,0,4
0.24,928,9,0,6
0.24,928,9,0,6
0.32,928,9,3,5
0.3,928,5,1,4
0.36,928,4,0,2
0.24,928,9,1,6
0.3,928,5,2,6
0.32,928,9,4,6
0.3,928,9,0,6
0.3,928,6,3,6
0.3,928,9,4,7
0.31,928,9,5,1
0.3,928,2,0,4
0.3,928,2,0,4
0.3,928,2,0,4
0.3,928,2,0,4
0.31,928,9,4,7
0.3,928,2,0,4
0.28,928,5,1,7
0.3,928,5,1,7
0.27,928,9,0,4
0.31,928,9,5,6
0.27,928,9,0,4
0.27,928,9,0,4
0.3,928,9,0,6
0.3,928,2,0,4
0.31,928,9,5,1
0.3,928,5,3,6
0.28,928,5,1,7
0.32,928,5,2,4
0.26,928,9,1,7
0.3,928,9,1,4
0.31,928,9,4,7
0.32,928,9,1,2
0.26,928,9,2,7
0.3,928,9,0,6
0.33,928,9,5,7
0.31,928,9,4,7
0.32,928,9,2,7
0.3,928,9,0,2
0.33,928,9,3,2
0.32,928,9,0,2
0.31,928,9,1,5
0.41,928,9,6,2
0.3,928,9,5,4
0.32,928,9,2,7
0.32,928,9,1,2
0.31,928,9,2,5
0.31,928,9,4,7
0.32,928,9,4,6
0.32,928,9,1,5
0.34,928,9,5,6
0.31,928,9,1,5
0.32,928,9,1,5
0.32,928,9,3,5
0.31,928,9,2,5
0.32,928,9,4,6
0.32,928,9,4,6
0.35,928,6,1,5
0.5,928,9,8,2
0.32,928,9,4,4
0.3,928,9,3,5
0.32,928,9,1,2
0.31,928,9,2,5
0.3,928,9,1,2
0.31,928,9,3,4
0.31,928,9,0,2
0.33,928,9,0,3
0.33,928,9,0,2
0.33,928,9,3,2
0.33,928,9,6,7
0.3,928,9,1,4
0.3,928,9,1,4
0.3,928,9,1,4
0.3,928,9,1,4
0.3,928,9,1,4
0.3,928,9,1,4
0.3,928,9,1,4
0.3,928,9,1,4
0.3,928,9,1,4
0.3,928,9,1,4
0.41,928,9,6,2
0.3,928,9,1,4
0.3,928,9,1,4
0.3,928,9,5,4
0.3,928,9,1,4
0.3,928,9,1,4
0.32,928,9,2,7
0.3,928,9,1,4
0.3,928,9,1,4
0.3,928,9,1,4
0.3,928,9,1,4
0.32,928,2,0,7
0.3,928,9,0,7
0.33,928,9,5,5
0.3,928,9,2,7
0.3,928,5,3,6
0.33,928,9,4,2
0.32,928,5,1,5
0.37,928,9,5,5
0.32,928,9,2,2
0.32,928,9,2,2
0.3,928,9,1,2
0.3,928,9,5,7
0.31,928,9,2,5
0.35,928,9,4,2
0.3,928,9,3,5
0.33,928,9,6,6
0.32,928,9,5,4
0.31,928,9,0,2
0.32,928,9,5,7
0.31,928,9,0,2
0.41,928,2,5,7
0.31,928,9,5,6
0.3,928,9,1,2
0.24,928,9,0,6
0.34,928,9,5,6
0.3,928,9,5,7
0.33,928,9,6,6
0.4,928,9,7,5
0.31,928,9,3,4
0.32,928,9,6,7
0.24,928,9,0,6
0.3,928,9,1,2
0.3,928,9,1,2
0.3,928,9,1,2
0.26,928,9,2,1
0.3,928,9,5,7
0.31,930,9,5,4
0.35,930,9,2,3
0.32,930,9,4,7
0.33,930,9,4,4
0.31,930,9,2,2
0.3,930,9,4,5
0.34,930,9,1,2
0.33,930,9,0,2
0.3,930,9,2,7
0.3,930,9,2,7
0.3,930,9,3,6
0.3,930,9,2,5
0.51,930,9,9,2
0.5,930,9,8,3
0.35,930,9,5,2
0.31,930,9,3,6
0.32,930,9,2,5
0.35,930,9,2,3
0.32,930,9,2,5
0.31,930,9,5,4
0.31,930,9,5,4
0.33,930,9,1,2
0.33,930,9,1,2
0.32,930,9,5,6
0.5,930,9,8,3
0.32,930,9,3,4
0.5,930,9,9,5
0.31,930,9,2,2
0.31,930,9,2,2
0.31,930,9,2,2
0.41,930,9,9,7
0.31,930,9,4,5
0.3,930,9,4,2
0.32,930,9,0,2
0.32,930,9,5,6
0.3,930,9,2,7
0.3,930,9,4,2
0.3,930,9,4,2
0.3,930,9,3,6
0.31,930,9,2,7
0.31,930,9,5,4
0.3,930,9,4,2
0.35,930,9,6,4
0.3,930,9,4,2
0.3,930,9,4,2
0.3,930,9,4,2
0.3,930,9,4,2
0.3,930,9,4,2
0.42,930,9,7,4
0.3,930,9,2,7
0.31,930,9,6,1
0.31,930,9,2,2
0.31,930,9,2,2
0.3,930,9,1,4
0.31,930,9,2,2
0.31,930,9,2,2
0.32,930,9,0,5
0.3,930,9,1,4
0.3,930,9,1,4
0.3,930,9,1,4
0.3,930,9,1,4
0.31,930,9,4,7
0.3,930,9,1,4
0.3,930,9,0,7
0.3,930,9,3,4
0.31,930,9,1,2
0.3,930,9,1,4
0.3,930,9,1,4
0.3,930,9,1,4
0.3,930,9,3,4
0.3,930,9,1,4
0.3,930,9,1,4
0.3,930,9,1,4
0.32,930,9,0,2
0.3,930,9,3,4
0.3,930,9,1,4
0.3,930,9,4,4
0.3,930,9,3,4
0.3,930,9,1,4
0.31,930,9,4,7
0.3,930,9,4,4
0.3,930,9,3,4
0.32,930,9,2,2
0.3,930,9,1,4
0.33,930,9,4,5
0.3,930,9,1,2
0.3,930,9,4,5
0.35,930,9,1,3
0.33,930,9,0,2
0.31,930,9,2,2
0.3,930,9,1,2
0.3,930,9,2,2
0.3,930,9,3,2
0.3,930,9,3,2
0.3,930,9,3,2
0.3,930,9,4,5
0.3,930,9,3,2
0.3,930,9,2,2
0.3,930,9,1,5
0.3,930,9,3,2
0.3,930,9,3,2
0.3,930,9,3,2
0.31,930,9,4,1
0.33,930,9,0,2
0.32,930,9,5,4
0.5,930,9,8,3
0.5,930,9,8,3
0.31,930,9,5,4
0.3,930,9,1,2
0.29,930,5,1,4
0.3,930,4,0,5
0.24,930,9,4,4
0.4,930,3,6,5
0.3,930,9,4,7
0.3,930,3,1,5
0.3,930,9,1,2
0.3,930,9,2,4
0.3,930,9,4,7
0.3,930,9,3,4
0.3,930,9,4,7
0.27,930,9,0,7
0.3,930,9,3,4
0.3,930,9,4,7
0.3,930,9,4,5
0.3,930,9,3,6
0.31,930,9,2,2
0.43,930,9,5,0
0.32,930,9,4,7
0.31,930,5,0,5
0.5,930,9,9,5
0.24,930,9,3,4
0.31,930,3,1,5
0.31,930,7,0,5
0.32,930,3,0,7
0.19,930,9,0,1
0.29,930,5,1,4
0.31,930,4,0,5
0.31,930,6,2,4
0.31,930,9,2,2
0.33,930,9,3,4
0.31,930,6,2,2
0.31,930,9,0,6
0.31,930,6,3,7
0.25,930,9,0,7
0.32,930,9,0,2
0.35,930,9,1,2
0.3,930,9,3,5
0.3,930,9,0,5
0.3,930,9,2,7
0.31,930,4,0,5
0.3,930,9,2,7
0.31,930,9,3,6
0.3,930,5,3,6
0.33,930,9,3,4
0.3,930,5,3,6
0.32,930,9,2,5
0.31,930,9,3,1
0.29,930,5,1,4
0.31,930,5,3,7
0.31,930,2,1,6
0.29,930,6,3,7
0.29,930,5,1,4
0.32,930,2,2,6
0.29,930,6,3,7
0.36,930,9,2,2
0.29,930,5,1,4
0.3,930,9,3,6
0.33,930,9,5,7
0.3,930,9,3,6
0.3,930,9,3,6
0.29,930,6,3,7
0.3,930,9,4,5
0.3,930,4,3,6
0.32,930,2,3,7
0.31,930,2,2,7
0.3,930,8,1,4
0.3,930,9,3,6
0.34,930,9,5,7
0.3,930,9,3,6
0.3,930,8,2,7
0.25,930,6,2,1
0.3,930,5,2,7
0.31,930,2,2,7
0.3,930,5,1,4
0.31,930,9,3,1
0.3,930,9,2,7
0.32,930,9,5,5
0.35,930,9,4,5
0.3,930,9,3,4
0.32,930,2,3,1
0.31,930,9,2,2
0.31,930,9,2,2
0.31,930,9,2,2
0.31,930,9,2,2
0.31,930,9,2,2
0.31,930,9,2,2
0.31,930,9,2,2
0.3,930,9,3,4
0.31,930,9,1,2
0.31,930,9,4,5
0.3,930,9,4,5
0.3,930,9,2,5
0.31,930,9,1,2
0.31,930,9,2,7
0.31,930,9,2,2
0.31,930,6,2,4
0.3,930,9,1,4
0.3,930,9,1,4
0.3,930,9,1,4
0.3,930,9,1,4
0.3,930,9,1,4
0.3,930,9,1,4
0.3,930,9,1,4
0.3,930,9,1,4
0.3,930,9,1,4
0.3,930,9,1,4
0.3,930,9,1,4
0.3,930,9,1,4
0.3,930,9,1,4
0.3,930,9,4,1
0.31,930,9,2,2
0.31,930,9,2,2
0.3,930,9,2,5
0.26,930,9,1,7
0.26,930,9,1,7
0.3,930,9,1,4
0.32,930,9,5,6
0.32,930,9,5,6
0.31,930,9,3,6
0.31,930,9,3,6
0.3,930,9,3,6
0.3,930,9,3,6
0.3,930,9,3,6
0.26,930,9,3,7
0.3,930,3,0,4
0.3,930,3,2,7
0.33,930,9,4,4
0.3,930,9,1,2
0.3,930,9,1,2
0.3,930,9,1,2
0.3,930,9,2,7
0.3,930,9,2,7
0.3,930,9,2,7
0.3,930,9,4,5
0.3,930,9,0,5
0.3,930,9,2,7
0.3,930,9,2,7
0.3,930,9,2,7
0.3,930,9,2,7
0.3,930,9,3,1
0.3,930,9,0,5
0.3,930,9,1,4
0.3,930,9,1,4
0.3,930,9,1,4
0.3,930,9,1,4
0.3,930,9,1,4
0.3,930,9,1,4
0.3,930,9,1,4
0.3,930,9,1,4
0.3,930,9,1,4
0.3,930,9,4,1
0.3,930,9,1,4
0.3,930,9,1,4
0.3,930,9,1,4
0.3,930,9,1,4
0.5,930,9,9,5
0.31,930,6,0,5
0.3,930,9,3,6
0.3,930,9,1,4
0.3,930,9,4,7
0.3,930,9,3,6
0.32,930,5,3,7
0.31,930,9,0,6
0.33,930,9,1,2
0.32,930,9,4,7
0.31,930,9,2,2
0.31,930,9,2,2
0.3,930,9,2,2
0.25,930,9,2,6
0.25,930,9,2,7
0.25,930,9,2,7
0.3,930,9,2,2
0.3,930,9,2,7
0.26,930,9,3,7
0.3,930,9,2,2
0.31,930,9,2,2
0.31,930,9,2,2
0.33,930,9,5,6
0.35,930,9,6,4
0.33,930,9,0,2
0.3,930,9,2,7
0.33,930,9,5,6
0.3,930,9,0,5
0.3,930,9,2,2
0.43,930,9,7,7
0.3,930,9,0,5
0.32,930,9,4,7
0.37,930,9,7,7
0.25,930,9,2,7
0.35,932,9,0,3
0.3,932,9,1,2
0.48,932,7,7,2
0.41,932,9,5,3
0.5,932,9,4,0
0.42,932,9,6,2
0.35,932,9,6,6
0.38,932,9,5,3
0.34,932,9,6,6
0.34,932,9,0,3
0.34,932,9,3,2
0.34,932,9,3,2
0.34,932,9,4,2
0.51,932,2,6,3
0.34,932,9,0,3
0.3,932,9,4,6
0.3,932,9,0,5
0.35,932,9,2,2
0.34,932,9,1,5
0.32,932,9,5,5
0.34,932,9,0,3
0.35,932,9,0,3
0.35,932,9,0,3
0.32,932,9,5,5
0.3,932,9,1,5
0.3,932,9,2,4
0.31,932,9,3,5
0.3,932,9,2,4
0.35,932,7,1,2
0.34,932,9,5,5
0.51,932,6,8,2
0.31,932,9,5,5
0.31,932,9,5,5
0.31,932,9,5,5
0.31,932,9,5,5
0.31,932,9,5,5
0.31,932,9,5,5
0.33,932,9,6,4
0.34,932,9,3,2
0.37,932,9,6,4
0.3,932,9,3,4
0.34,932,9,3,2
0.31,932,9,5,5
0.31,932,9,5,5
0.31,932,9,5,5
0.34,932,9,3,2
0.31,932,9,5,5
0.31,932,9,5,5
0.31,932,9,5,5
0.31,932,9,5,5
0.33,932,9,7,6
0.31,932,9,5,5
0.4,932,5,5,5
0.5,932,9,7,2
0.24,932,9,1,1
0.3,932,9,1,4
0.3,932,9,1,2
0.3,932,9,2,5
0.3,932,9,2,5
0.3,932,9,2,5
0.3,932,9,2,5
0.3,932,9,2,5
0.33,932,9,3,6
0.31,932,9,4,7
0.3,932,9,5,7
0.33,932,9,2,7
0.3,932,9,3,4
0.3,932,9,3,7
0.3,932,9,3,4
0.31,932,9,2,5
0.32,932,9,4,6
0.31,932,9,0,5
0.31,932,9,0,5
0.3,932,9,3,4
0.3,932,9,3,7
0.33,932,9,2,5
0.33,932,9,3,5
0.31,932,9,2,5
0.33,932,9,6,1
0.31,932,9,2,5
0.31,932,9,3,5
0.3,932,9,2,4
0.31,932,9,5,7
0.3,932,9,1,5
0.3,932,9,1,5
0.31,932,9,3,2
0.31,932,9,1,2
0.3,932,9,2,5
0.35,932,9,6,6
0.3,932,9,2,5
0.3,932,9,1,5
0.32,932,9,2,2
0.31,932,9,5,5
0.31,932,9,5,5
0.3,932,9,1,5
0.3,932,9,1,4
0.3,932,9,1,4
0.32,932,9,0,4
0.3,932,3,1,4
0.5,932,9,3,0
0.34,932,9,6,6
0.31,932,9,3,2
0.34,932,9,0,3
0.34,932,9,0,3
0.31,932,9,3,2
0.22,932,9,0,1
0.29,932,5,1,4
0.3,932,9,3,7
0.3,932,9,2,4
0.3,932,9,3,4
0.3,932,9,3,4
0.3,932,9,3,4
0.3,932,9,1,2
0.3,932,9,3,4
0.31,932,9,3,5
0.45,932,9,7,2
0.24,932,9,0,7
0.29,932,5,1,4
0.34,932,6,2,5
0.24,932,9,1,6
0.23,932,9,4,7
0.3,932,5,0,4
0.35,932,7,1,5
0.3,932,5,0,4
0.31,932,9,5,5
0.34,932,9,4,5
0.31,932,9,3,2
0.4,932,9,7,4
0.27,932,9,3,6
0.41,932,9,7,5
0.3,932,9,2,5
0.35,932,9,0,3
0.37,932,9,1,3
0.38,932,9,0,3
0.31,932,2,0,6
0.38,932,9,7,4
0.37,932,9,2,3
0.24,932,9,1,6
0.3,932,9,2,5
0.3,932,9,4,6
0.3,932,9,4,6
0.23,932,9,1,6
0.3,932,9,2,5
0.23,932,9,1,6
0.3,932,9,1,5
0.3,932,9,1,5
0.24,932,9,0,7
0.23,932,9,1,6
0.23,932,9,1,6
0.24,932,9,0,7
0.23,932,9,1,6
0.34,932,9,1,5
0.23,932,9,1,6
0.3,932,9,4,6
0.23,932,9,0,6
0.34,932,6,4,1
0.3,932,9,2,5
0.23,932,9,1,6
0.33,932,5,4,1
0.24,932,9,0,7
0.3,932,9,4,6
0.3,932,9,4,6
0.34,932,9,4,5
0.3,932,9,1,5
0.24,932,9,0,7
0.3,932,9,4,6
0.34,932,2,2,6
0.3,932,9,3,5
0.37,932,9,2,3
0.31,932,6,3,6
0.3,932,9,3,5
0.34,932,9,3,7
0.3,932,9,4,6
0.3,932,9,4,6
0.3,932,9,1,5
0.3,932,2,0,4
0.31,932,6,3,4
0.3,932,9,1,5
0.3,932,9,1,5
0.3,932,9,1,5
0.24,932,9,0,6
0.3,932,9,2,6
0.26,932,5,1,6
0.3,932,9,1,5
0.23,932,9,1,6
0.3,932,9,1,5
0.35,932,9,2,2
0.3,932,9,4,6
0.24,932,9,0,7
0.3,932,9,1,5
0.3,932,9,1,5
0.3,932,9,1,5
0.24,932,9,0,7
0.24,932,9,0,7
0.24,932,9,0,7
0.3,932,9,4,6
0.25,932,5,0,6
0.23,932,9,2,6
0.24,932,9,0,6
0.26,932,5,1,6
0.29,932,6,3,7
0.23,932,9,1,6
0.31,932,5,1,5
0.32,932,9,3,4
0.3,932,9,2,4
0.3,932,9,2,4
0.31,932,3,1,5
0.3,932,9,3,7
0.3,932,9,3,5
0.3,932,9,5,7
0.3,932,9,3,5
0.3,932,9,4,4
0.34,932,9,2,4
0.3,932,9,1,5
0.31,932,9,1,2
0.31,932,9,1,2
0.3,932,9,3,5
0.3,932,9,3,5
0.31,932,9,5,5
0.3,932,9,0,2
0.3,932,9,2,4
0.4,932,9,7,4
0.36,932,9,0,3
0.23,932,9,0,6
0.23,932,9,0,6
0.3,932,9,5,7
0.5,932,9,8,2
0.3,932,9,1,5
0.3,932,9,5,7
0.3,932,9,4,4
0.3,932,9,4,4
0.35,932,9,3,2
0.24,932,9,1,6
0.33,932,9,6,4
0.3,932,9,0,2
0.34,932,9,4,6
0.4,932,9,6,5
0.3,932,9,1,4
0.35,932,9,0,3
0.4,932,9,7,4
0.24,932,9,0,6
0.31,932,9,1,2
0.35,932,9,3,2
0.3,932,9,1,4
0.5,932,9,9,2
0.3,932,9,2,7
0.33,932,9,2,2
0.31,932,9,5,5
0.3,932,9,0,2
0.3,932,9,0,2
0.35,932,9,5,6
0.3,932,9,0,2
0.3,932,9,2,5
0.3,932,9,3,7
0.27,932,9,2,4
0.3,932,9,3,4
0.3,932,9,5,6
0.31,932,9,1,2
0.31,932,9,5,7
0.4,932,9,0,0
0.34,932,9,5,4
0.3,932,9,2,4
0.3,932,9,3,7
0.3,932,9,2,4
0.31,932,9,5,7
0.3,932,9,2,4
0.3,932,9,4,6
0.23,932,9,0,6
0.41,934,9,6,2
0.3,934,9,1,2
0.3,934,9,1,2
0.3,934,9,1,2
0.3,934,9,1,2
0.3,934,9,1,2
0.3,934,9,1,2
0.3,934,9,1,2
0.3,934,9,1,2
0.3,934,9,1,2
0.3,934,9,1,2
0.3,934,9,1,2
0.3,934,9,1,2
0.3,934,9,1,2
0.3,934,9,1,2
0.3,934,9,1,2
0.3,934,9,1,2
0.3,934,9,0,7
0.3,934,9,3,5
0.35,934,9,5,1
0.41,934,2,0,3
0.4,934,9,0,3
0.3,934,9,2,5
0.3,934,9,0,2
0.42,934,5,2,3
0.3,934,9,1,2
0.3,934,9,1,2
0.32,934,9,1,3
0.3,934,9,4,4
0.35,934,9,1,3
0.35,934,9,1,3
0.35,934,9,1,3
0.35,934,9,1,3
0.35,934,9,1,3
0.3,934,9,1,2
0.35,934,9,1,2
0.35,934,9,1,2
0.45,934,6,4,3
0.35,934,9,1,3
0.35,934,9,1,2
0.35,934,9,4,2
0.35,934,9,1,3
0.35,934,9,1,2
0.35,934,9,1,2
0.35,934,9,1,3
0.35,934,9,1,3
0.34,934,3,0,2
0.35,934,9,1,2
0.3,934,9,4,4
0.3,934,9,4,4
0.3,934,9,3,5
0.3,934,9,1,2
0.3,934,9,3,5
0.3,934,9,1,2
0.3,934,9,1,2
0.3,934,9,3,5
0.3,934,9,1,2
0.32,934,9,1,3
0.3,934,9,4,4
0.3,934,9,3,5
0.3,934,9,1,2
0.3,934,9,1,2
0.3,934,9,5,7
0.32,934,9,6,7
0.3,934,9,1,2
0.3,934,9,3,5
0.3,934,9,1,2
0.3,934,9,1,2
0.3,934,9,1,2
0.3,934,9,4,4
0.41,934,2,6,6
0.41,934,9,7,4
0.3,934,9,3,5
0.37,934,9,7,1
0.3,934,9,1,2
0.3,934,9,5,7
0.3,934,9,5,7
0.3,934,9,4,4
0.32,934,9,4,2
0.3,934,9,1,2
0.36,934,9,7,7
0.42,934,9,7,2
0.36,934,9,8,1
0.3,934,9,1,2
0.36,934,9,7,7
0.36,934,9,7,1
0.45,934,9,8,5
0.25,934,9,0,7
0.26,934,9,1,7
0.26,934,9,1,7
0.37,934,9,4,2
0.3,934,9,3,5
0.31,934,9,1,2
0.31,934,9,1,5
0.31,934,9,4,7
0.32,934,9,5,6
0.3,934,9,1,4
0.32,934,9,4,6
0.3,934,9,3,7
0.3,934,9,2,4
0.32,934,9,5,4
0.3,934,9,3,7
0.31,934,9,0,5
0.3,934,9,1,5
0.32,934,9,0,2
0.31,934,9,2,7
